cik,company_name,ticker
1544227,"Tempest Therapeutics, Inc.",TPST
1528849,RH,RH
1046050,TIMBERLAND BANCORP INC,TSBK
1869040,Lind Capital Partners Municipal Credit Income Fund,LCPMX
907242,MONARCH CASINO & RESORT INC,MCRI
1504545,BrandywineGLOBAL-Global Income Opportunities Fund Inc,BWG
1515940,KKR Income Opportunities Fund,KIO
1380936,GUGGENHEIM STRATEGIC OPPORTUNITIES FUND,GOF
1787621,KKR Credit Opportunities Portfolio,NONE
1417892,Emeren Group Ltd,SOL
1725057,Ceridian HCM Holding Inc.,CDAY
1374339,ProMIS Neurosciences Inc.,PMN
1870714,Oaktree Diversified Income Fund Inc.,ODIF
1448705,"BASANITE, INC.",BASA
1656634,"Gritstone bio, Inc.",GRTS
1471727,Better Choice Co Inc.,BTTR
1776932,"MedMen Enterprises, Inc.",MMNFF
320193,Apple Inc.,AAPL
1681087,"AVROBIO, Inc.",AVRO
1701108,"Spero Therapeutics, Inc.",SPRO
1752036,California BanCorp,CALB
1447028,Arbutus Biopharma Corp,ABUS
1776197,AKUMIN INC.,AKUMQ
1877557,Integrated Wellness Acquisition Corp,WELU
1812360,FOXO TECHNOLOGIES INC.,foxo
1905956,TREASURE GLOBAL INC,TGL
100378,TWIN DISC INC,TWIN
1469443,"Arcadia Biosciences, Inc.",RKDA
1857086,"TruGolf Holdings, Inc.",TRUG
1545654,"Alexander & Baldwin, Inc.",ALEX
1434728,"Global Water Resources, Inc.",GWRS
1780201,"Lulu's Fashion Lounge Holdings, Inc.",LVLU]
356171,TRICO BANCSHARES /,TCBK
875355,"LENDWAY, INC.",LDWY
885590,Bausch Health Companies Inc.,BHC
1878897,Douglas Elliman Inc.,DOUG
765880,"HEALTHPEAK PROPERTIES, INC.",DOC
1971543,Mural Oncology plc,MURA
1840877,"Envoy Medical, Inc.",COCH
1803958,KKR Real Estate Select Trust Inc.,NONE
1422142,"Aadi Bioscience, Inc.",AADI
1736510,Variant Alternative Income Fund,ICHX
1397047,"FlexShopper, Inc.",FPAY
1567569,First Trust Intermediate Duration Preferred & Income Fund,FPF
1770236,MOVING iMAGE TECHNOLOGIES INC.,MITQ
23217,CONAGRA BRANDS INC.,CAG
1661460,"Poseida Therapeutics, Inc.",PSTX
1638287,"NeuroBo Pharmaceuticals, Inc.",NRBO
1526697,Apollo Tactical Income Fund Inc.,AIF
1681903,"ICC Holdings, Inc.",ICCH
1752019,BlackRock Credit Strategies Fund,
1095651,Safehold Inc.,SAFE
1419612,"SOLAREDGE TECHNOLOGIES, INC.",SEDG
1662972,"Blackstone Real Estate Income Trust, Inc.",NONE
1530766,"BioSig Technologies, Inc.",BSGM
1762359,"Acreage Holdings, Inc.",ACRG.A.U
1502573,Apollo Senior Floating Rate Fund Inc.,AFT
1116132,"TAPESTRY, INC.",TPR
1785345,"Landos Biopharma, Inc.",LABP
1547546,"Lument Finance Trust, Inc.",LFT
1564902,"SeaWorld Entertainment, Inc.",SEAS
1233681,BLACKROCK Ltd DURATION INCOME TRUST,BLW
1988855,Manulife Private Credit Plus Fund,
1392380,"Gevo, Inc.",GEVO
1842939,Carmell Corp,CTCX
1814215,"Nuburu, Inc.",BURU
1895316,Brightwood Capital Corp I,
1136174,"Ontrak, Inc.",OTRK
1734750,Movano Inc.,MOVE
1709542,"Electronic Servitor Publication Network, Inc.",XESP
842183,RPT Realty,NYSE: RPT
1892443,Bluerock High Income Institutional Credit Fund,IIMWX
1826457,"Monte Rosa Therapeutics, Inc.",GLUE
312257,INNOVATIVE FOOD HOLDINGS INC,IVFH
1579157,VINCE HOLDING CORP.,VNCE
807863,MITEK SYSTEMS INC,MITK
1496749,John Hancock Hedged Equity & Income Fund,HEQ
1332283,BlackRock Enhanced Equity Dividend Trust,BDJ
1507957,Ideal Power Inc.,IPWR
3545,"ALICO, INC.",ALCO
1785530,"Werewolf Therapeutics, Inc.",HOWL
1506492,"Nuwellis, Inc.",NUWE
1133869,"CAPRICOR THERAPEUTICS, INC.",CAPR
1379384,BLACKROCK CREDIT ALLOCATION INCOME TRUST,BTZ
1213809,DYADIC INTERNATIONAL INC,DYAI
1551047,Bluerock Total Income (plus) Real Estate Fund,TIPWX
1828185,Barinthus Biotherapeutics plc.,BRNS
1845437,NET Power Inc.,NPWR
1081745,"INTELLINETICS, INC.",INLX
1421636,"C-Bond Systems, Inc",CBNT
1961847,INNO HOLDINGS INC.,INHD
855886,JOHN HANCOCK PREMIUM DIVIDEND FUND,PDT
1082114,LIBERTY MEDIA LLC,LSXMA
925683,JOHN HANCOCK FINANCIAL OPPORTUNITIES FUND,BTO
1043961,"Precipio, Inc.",PRPO
764897,"Broad Street Realty, Inc.",BRST
1874218,Revelstone Capital Acquisition Corp.,RCAC
884590,JOHN HANCOCK LIFE INSURANCE CO OF NEW YORK,
1082114,LIBERTY MEDIA LLC,LSXMK
1068689,"Data443 Risk Mitigation, Inc.",ATDS
1616543,"Senseonics Holdings, Inc.",SENS
1678124,CION Ares Diversified Credit Fund,CADEX
1101026,"Zivo Bioscience, Inc.",ZIVO
759866,JOHN HANCOCK INCOME SECURITIES TRUST,JHS
1885778,John Hancock Asset-Based Lending Fund,
759828,JOHN HANCOCK INVESTORS TRUST,JHI
1828852,"Mondee Holdings, Inc.",MOND
13156,"Galaxy Gaming, Inc.",GLXZ
1730984,BayCom Corp,BCML
803164,CHOICEONE FINANCIAL SERVICES INC,COFS
1742951,John Hancock GA Senior Loan Trust,
1645469,Monopar Therapeutics,MNPR
1525201,DoubleLine Opportunistic Credit Fund,DBL
1004724,"REGIONAL HEALTH PROPERTIES, INC",RHE
1885444,KnightSwan Acquisition Corp,KNSW
1621832,"Aqua Metals, Inc.",AQMS
914712,"Steel Connect, Inc.",STCN
1566044,VYNE Therapeutics Inc.,VYNE
1854401,Bridge Investment Group Holdings Inc.,BRDG
944480,GSE SYSTEMS INC,GVP
1547341,ClearBridge MLP & Midstream Total Return Fund Inc.,CTR
1482541,CEA Industries Inc.,CEAD
1796242,Goldman Sachs Real Estate Diversified Income Fund,GSRXH
1897982,"Aspen Technology, Inc.",AZPN
1849894,MSD Investment Corp.,NONE
1094831,"BGC Group, Inc.",BGC
1829966,"EBET, Inc.",EBET
1175535,Whitestone REIT,WSR
1711799,"Nuveen Global Cities REIT, Inc.",NONE
1703079,XAI Octagon Floating Rate & Alternative Income Term Trust,XFLT
1879848,PHOENIX MOTOR INC.,PEV
813828,Paramount Global,PARA
1517518,ClearBridge Energy Midstream Opportunity Fund Inc.,EMO
1655050,"Bain Capital Specialty Finance, Inc.",BCSF
825202,SPROTT FOCUS TRUST INC.,FUND
1488775,ClearBridge MLP & Midstream Fund Inc.,CEM
1849058,Clover Leaf Capital Corp.,CLOE
1644963,"AVENUE THERAPEUTICS, INC.",ATXI
1705843,"Cibus, Inc.",CBUS
1895316,Brightwood Capital Corp I,NONE
1036044,"Identiv, Inc.",INVE
1819395,Sonder Holdings Inc.,SOND
1374328,"FITLIFE BRANDS, INC.",FTLF
1066923,Future FinTech Group Inc.,FTFT
1643615,"Montrose Environmental Group, Inc.",MEG
1541157,Akari Therapeutics Plc,AKTX
1719714,Mereo Biopharma Group plc,MREO
1796949,"Healthcare Business Resources, Inc.",HCBR
1101396,"DELTA APPAREL, INC",DLA
895574,abrdn National Municipal Income Fund,VFL
897802,"SPECIAL OPPORTUNITIES FUND, INC.",SPE
1563568,"Envirotech Vehicles, Inc.",EVTV
882291,AETHLON MEDICAL INC,AEMD
1560672,Ellington Residential Mortgage REIT,EARN
1976927,"Invesco Commercial Real Estate Finance Trust, Inc.",
1200375,"CODEXIS, INC.",CDXS
1181187,BLACKROCK MUNICIPAL INCOME QUALITY TRUST,BYM
1034665,"BLACKROCK MUNIHOLDINGS FUND, INC.",MHD
825324,Good Times Restaurants Inc.,GTIM
1874138,"Sparx Holdings Group, Inc.",SHGI
835948,"BLACKROCK MUNIVEST FUND, INC.",MVF
1609706,CROSS SHORE DISCOVERY FUND,XDSCX
1385818,"AYTU BIOPHARMA, INC",AYTU
1556898,"Techpoint, Inc.",M6697
897269,"BLACKROCK MUNIVEST FUND II, INC.",MVT
1964504,Aris Mining Corp,ARMN
1456772,OFFICE PROPERTIES INCOME TRUST,NASDAQ:OPI
894242,"BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST, INC.",BKN
1075415,DIVERSIFIED HEALTHCARE TRUST,NASDAQ:DHC
1410738,Voip-pal.com Inc,vplm
1778129,TerrAscend Corp.,TSNDF
1753162,Fathom Holdings Inc.,FTHM
1071899,"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC.",MUE
771999,"DSS, INC.",DSS
1830029,GRIID Infrastructure Inc.,NONE
919893,TEMPLETON DRAGON FUND INC,TDF
725363,CEL SCI CORP,CVM
809708,TEMPLETON EMERGING MARKETS FUND,EMF
909112,TEMPLETON EMERGING MARKETS INCOME FUND,TEI
1881462,Spree Acquisition Corp. 1 Ltd,SHAP
1434647,"ZEVRA THERAPEUTICS, INC.",ZVRA
1222401,"BLACKROCK CORPORATE HIGH YIELD FUND, INC.",HYT
1393299,BlackRock Enhanced International Dividend Trust,BGY
1593899,"Atea Pharmaceuticals, Inc.",AVIR
1320375,BlackRock Enhanced Global Dividend Trust,BOE
1783328,"TScan Therapeutics, Inc.",TCRX
1059262,SP Plus Corp,SP
1562818,BlackRock Multi-Sector Income Trust,BIT
1528988,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",BUI
1770141,"UpHealth, Inc.",UPHL
1506289,BlackRock Resources & Commodities Strategy Trust,BCX
1219120,ADVENT CONVERTIBLE & INCOME FUND,AVK
1270436,Cohen & Co Inc.,COHN
1343793,BlackRock Long-Term Municipal Advantage Trust,BTA
1946563,"60 DEGREES PHARMACEUTICALS, INC.",SXTP
1854270,"Senti Biosciences, Inc.",SNTI
1493683,BlackRock Taxable Municipal Bond Trust,BBN
890196,"BLACKROCK MUNIYIELD QUALITY FUND, INC.",MQY
1929589,MariaDB plc,MRDB
879361,"BLACKROCK MUNIYIELD FUND, INC.",MYD
883412,"BLACKROCK MUNIYIELD QUALITY FUND III, INC.",MYI
1600847,Gamida Cell Ltd.,GMDA
90168,SIFCO INDUSTRIES INC,SIF
1485003,Carisma Therapeutics Inc.,CARM
1616678,BlackRock Science & Technology Trust,BST
1527728,RENOVARO BIOSCIENCES INC.,RENB
832327,"BLACKROCK INCOME TRUST, INC.",BKT
1925779,Flat Rock Enhanced Income Fund,FRBBX
1660734,Triton International Ltd,TRTN
1232860,"BLACKROCK MUNICIPAL INCOME FUND, INC.",MUI
65770,"MICROVISION, INC.",MVIS
1979306,"Andalusian Credit Company, LLC",
946454,FG Group Holdings Inc.,FGH
1841330,Pasithea Therapeutics Corp.,KTTA
794685,GABELLI EQUITY TRUST INC,GAB.N
912603,"RADIUS RECYCLING, INC.",RDUS
1578987,ArrowMark Financial Corp.,BANX
1302215,"HOULIHAN LOKEY, INC.",HLI
1560916,"CPG Carlyle Commitments Fund, LLC",NONE
1876006,Ares Private Markets Fund,NONE
1794783,"SelectQuote, Inc.",SLQT
1391437,Gabelli Healthcare & WellnessRx Trust,GRX.G
803016,CALIFORNIA FIRST LEASING CORP,cfnb
740663,FIRST OF LONG ISLAND CORP,FSTR
1064722,GIVEMEPOWER CORP,GMPW
1832487,"Guerrilla RF, Inc.",GUER
1809750,Edible Garden AG Inc,EDBL
1834032,Constellation Acquisition Corp I,CSTAF
1661059,"NextCure, Inc.",NXTC
1652044,Alphabet Inc.,GOOGL
1067983,BERKSHIRE HATHAWAY INC,BRK-B
884394,SPDR S&P 500 ETF TRUST,SPY
353278,NOVO NORDISK A S,NVO
1000184,SAP SE,SAP
937966,ASML HOLDING NV,ASML
2008670,REELCAUSE INC,RCIT
1577552,Alibaba Group Holding Ltd,BABA
1094517,TOYOTA MOTOR CORP/,TM
901832,ASTRAZENECA PLC,AZN
1114448,NOVARTIS AG,NVS
1067839,"INVESCO QQQ TRUST, SERIES 1",QQQ
1306965,Shell plc,SHEL
1089113,HSBC HOLDINGS PLC,HSBC
1973239,ARM HOLDINGS PLC /UK,ARM
1000275,ROYAL BANK OF CANADA,RY
1737806,PDD Holdings Inc.,PDD
1594805,SHOPIFY INC.,SHOP
1061736,MEXICAN ECONOMIC DEVELOPMENT INC,FMX
1144967,HDFC BANK LTD,HDB
2012383,"BlackRock, Inc.",BLK
67088,MITSUBISHI UFJ FINANCIAL GROUP INC,MUFG
313838,Sony Group Corp,SONY
1378580,Airbus SE/ADR,EADSY
217410,UNILEVER PLC,UL
1121404,Sanofi,SNY
879764,TotalEnergies SE,TTE
1639920,Spotify Technology S.A.,SPOT
811809,BHP Group Ltd,BHP
47710,HITACHI LTD,HTHIY
887028,RIO TINTO LTD,RTNTF
948401,COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRUY
1610520,UBS Group AG,UBS
947263,TORONTO DOMINION BANK,TD
1161167,L AIR LIQUIDE SA /FI,AIQUY
863064,RIO TINTO PLC,RIO
1103838,ICICI BANK LTD,IBN
1996810,GE Vernova Inc.,GEV
1668717,Anheuser-Busch InBev SA/NV,BUD
895728,ENBRIDGE INC,ENB
1022837,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",SMFG
929869,RELX PLC,RELX
1937926,Brookfield Asset Management Ltd.,BAM
1001085,BROOKFIELD Corp /ON/,BN
313807,BP PLC,BP
1067491,Infosys Ltd,INFY
891478,"Banco Santander, S.A.",SAN
76334,Parker-Hannifin Corp,PH
1648416,Ferrari N.V.,RACE
1119639,PETROBRAS - PETROLEO BRASILEIRO SA,PBR
1303523,British American Tobacco p.l.c.,BTI
1075124,THOMSON REUTERS CORP /CAN/,TRI
1443276,Tokyo Electron LTD,TOELY
1703399,Sea Ltd,SE
1131399,GSK plc,GSK
16875,CANADIAN PACIFIC KANSAS CITY LTD/CN,CP
927971,BANK OF MONTREAL /CAN/,BMO
849395,CRH PUBLIC LTD CO,CRH
842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",BBVA
1222333,SPDR GOLD TRUST,GLD
1335730,MIZUHO FINANCIAL GROUP INC,MFG
9631,BANK OF NOVA SCOTIA,BNS
1110646,"NetEase, Inc.",NTES
1691493,Nu Holdings Ltd.,NU
1140625,EQUINOR ASA,EQNR
1549802,"JD.com, Inc.",JD
16868,CANADIAN NATIONAL RAILWAY CO,CNI
1017413,CANADIAN NATURAL RESOURCES LTD,CNQ
1442651,"Shin-Etsu Chemical Co., Ltd.",SHECY
835403,DIAGEO PLC,DEO
1004315,NATIONAL GRID PLC,NGG
1067318,DAIMLER AG,MBGYY
1045520,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,CM
1132597,Itau Unibanco Holding S.A.,ITUB
1547873,PT Chandra Asri Petrochemical Tbk/ADR,PTCAY
1278680,ISHARES GOLD TRUST,IAU
1524684,Glencore plc/ADR,GLNCY
1588489,Grayscale Bitcoin Trust ETF,GBTC
312069,BARCLAYS PLC,BCS
1512673,"Block, Inc.",XYZ
1039765,ING GROEP NV,ING
1086888,MANULIFE FINANCIAL CORP,MFC
2809,AGNICO EAGLE MINES LTD,AEM
1635327,Flutter Entertainment plc,FLUT
1446250,Bayerische Motoren Werke AG/ADR,BMWKY
311337,SUNCOR ENERGY INC,SU
1232384,TC ENERGY CORP,TRP
1160106,Lloyds Banking Group plc,LYG
895564,BAE SYSTEMS PLC /FI/,BAESY
1535628,CaixaBank/ADR,CAIXY
1385157,TE Connectivity plc,TEL
1129137,AMERICA MOVIL SAB DE CV/,AMX
1269238,Trip.com Group Ltd,TCOM
1900304,Haleon plc,HLN
1167379,ALCON INC,ALC
1002242,ENI SPA,E
1158838,ADVANTEST CORP,ATEYY
844150,NatWest Group plc,NWG
861967,WOLTERS KLUWER N V /FI,WTKWY
1395064,TAKEDA PHARMACEUTICAL CO LTD,TAK
715153,HONDA MOTOR CO LTD,HMC
1359519,SEVEN & I HOLDINGS CO LTD,SVNDY
917851,Vale S.A.,VALE
1697862,ARGENX SE,ARGX
1605484,Stellantis N.V.,STLA
1769256,XChange TEC.INC,XHG
1159508,DEUTSCHE BANK AKTIENGESELLSCHAFT,DB
1123799,WIPRO LTD,WIT
1650107,COCA-COLA EUROPACIFIC PARTNERS plc,CCEP
1446598,Denso Corp,DNZOY
2011641,Ferguson Enterprises Inc. /DE/,FERG
2007855,"Venture Global, Inc.",VG
1041130,SPDR DOW JONES INDUSTRIAL AVERAGE ETF TRUST,DIA
49938,IMPERIAL OIL LTD,IMO
1445465,Kering,PPRUY
1545460,"Oriental Land Co., Ltd./ADR",OLCLY
1700171,Aena S.A./ADR,ANYYY
850918,GREAT-WEST LIFECO INC.,GWLIF
1471055,Banco Santander (Brasil) S.A.,BSBR
1450468,"Murata Manufacturing Co., Ltd./ADR",MRAAY
1468522,Ferrovial SE,FER
1329099,"Baidu, Inc.",BIDU
920760,LENNAR CORP /NEW/,LEN
936958,SPDR S&P MIDCAP 400 ETF TRUST,MDY
756894,BARRICK GOLD CORP,GOLD
874766,"HARTFORD INSURANCE GROUP, INC.",HIG
1671750,Disco Corporation/ADR,DSCSY
915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FRFHF
1446519,Daikin Industries Ltd,DKILY
1097362,SUN LIFE FINANCIAL INC,SLF
1323404,Wheaton Precious Metals Corp.,WPM
844551,WOODSIDE ENERGY GROUP LTD,WDS
1565025,AMBEV S.A.,ABEV
1383650,"Cheniere Energy Partners, L.P.",CQP
1132924,CHUNGHWA TELECOM CO LTD,CHT
1461748,PT Bank Mandiri (Persero) Tbk / ADR,PPERY
1776985,BioNTech SE,BNTX
1446705,NTT Data Corp,NTDTY
2005951,Smurfit Westrock plc,SW
1475260,CENOVUS ENERGY INC.,CVE
1446596,Fanuc Ltd,FANUY
1456346,FRANCO NEVADA Corp,FNV
46619,HEICO CORP,HEI
1061574,CGI INC,GIB
1050952,PUBLICIS GROUPE SA,PUBGY
924613,NOKIA CORP,NOK
313216,KONINKLIJKE PHILIPS NV,PHG
1791706,Li Auto Inc.,LI
1585521,"Zoom Communications, Inc.",ZM
1131345,NOVOZYMES AS/FI,NVZMY
717826,ERICSSON LM TELEPHONE CO,ERIC
1175454,"CORPAY, INC.",CPAY
1651308,"BeiGene, Ltd.",ONC
800365,FUJI PHOTO FILM CO LTD /FI,FUJIY
1725964,Nutrien Ltd.,NTR
1809587,KE Holdings Inc.,BEKE
814052,TELEFONICA S A,TEF
1038683,RYANAIR HOLDINGS PLC,RYAAY
1754301,Fox Corp,FOXA
895126,EXPAND ENERGY Corp,EXE
1015922,CHECK POINT SOFTWARE TECHNOLOGIES LTD,CHKP
1764757,DiDi Global Inc.,DIDIY
1116578,PRUDENTIAL PLC,PUK
1446437,Yahoo! Japan Corp,YAHOY
1709048,GLOBALFOUNDRIES Inc.,GFS
1070304,ORIX CORP,IX
1122411,"ASE Technology Holding Co., Ltd.",ASX
868675,TELUS CORP,TU
1243429,ArcelorMittal,MT
1745201,Viking Holdings Ltd,VIK
886986,TECK RESOURCES LTD,TECK
1666175,Fortis Inc.,FTS
718940,BCE INC,BCE
1160330,BANK BRADESCO,BBD
932787,STMicroelectronics N.V.,STM
1009001,CAMECO CORP,CCJ
1546066,PEMBINA PIPELINE CORP,PBA
1744676,Tencent Music Entertainment Group,TME
839923,VODAFONE GROUP PUBLIC LTD CO,VOD
858446,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,IHG
1444406,ECOPETROL S.A.,EC
1190723,TENARIS SA,TS
1445930,KB Financial Group Inc.,KB
1511737,Ubiquiti Inc.,UI
1093028,EAST JAPAN RAILWAY CO /FI,EJPRY
1158967,NIDEC CORP,NJDCY
1985487,Joint Stock Co Kaspi.kz,KSPI
920148,LABCORP HOLDINGS INC.,LH
1069347,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,SGSOY
1598110,CyberArk Software Ltd.,CYBR
1163653,NOMURA HOLDINGS INC,NMR
1855612,Grab Holdings Ltd,GRAB
105016,WATSCO INC,WSO
1477049,Sprott Physical Gold Trust,PHYS
1617640,"ZILLOW GROUP, INC.",ZG
1378789,AerCap Holdings N.V.,AER
1334687,CENTRAL JAPAN RAILWAY CO,CJPRY
35527,FIFTH THIRD BANCORP,FITBI
1780232,GFL Environmental Inc.,GFL
910631,COCA COLA FEMSA SAB DE CV,KOF
1172724,GOLD FIELDS LTD,GFI
1564708,NEWS CORP,NWSA
1126113,TELENOR ASA,TELNY
1858985,On Holding AG,ONON
1988894,"Amer Sports, Inc.",AS
1263043,SHINHAN FINANCIAL GROUP CO LTD,SHG
1973832,AngloGold Ashanti PLC,AU
904851,YPF SOCIEDAD ANONIMA,YPF
1754581,Futu Holdings Ltd,FUTU
1845338,monday.com Ltd.,MNDY
1033767,UNITED MICROELECTRONICS CORP,UMC
1957132,"SharkNinja, Inc.",SN
1677250,ZTO Express (Cayman) Inc.,ZTO
1567094,CNH Industrial N.V.,CNH
733099,ROGERS COMMUNICATIONS INC,RCI
1406234,Brookfield Infrastructure Partners L.P.,BIP
1449566,Wilmar International Ltd,WLMIY
1060955,ICON PLC,ICLR
1030894,CELESTICA INC,CLS
1810997,XPENG INC.,XPEV
1001807,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,TLK
1066119,TELEFONICA BRASIL S.A.,VIV
14693,BROWN FORMAN CORP,BF-A
1533232,Brookfield Renewable Partners L.P.,BEP
1001290,CREDICORP LTD,BAP
1943896,"Rubrik, Inc.",RBRK
1505880,Pandora A/S / ADR,PNDRY
1294591,"Rakuten Group, Inc.",RKUNY
1439124,BRAZILIAN ELECTRIC POWER CO,EBR
701818,KINROSS GOLD CORP,KGC
1333141,Fresenius Medical Care AG,FMS
1868159,"Lineage, Inc.",LINE
1001474,KONINKLIJKE KPN N V,KKPNY
1072397,BUNZL PLC,BZLFY
1159152,James Hardie Industries plc,JHX
353991,NITTO DENKO CORP / ADR/,NDEKY
1027664,ELBIT SYSTEMS LTD,ESLT
930157,RENTOKIL INITIAL PLC /FI,RTO
1475011,Julius Baer Group Ltd.,JBAXY
1161125,BANK OF CHILE,BCH
1434265,GENMAB A/S,GMAB
882602,OMV AKTIENGESELLSCHAFT /FI,OMVKY
1838413,Full Truck Alliance Co. Ltd.,YMM
1717115,"Tempus AI, Inc.",TEM
889132,POSCO HOLDINGS INC.,PKX
1450123,JBS S.A.,JBSAY
909327,Suzano S.A.,SUZ
2042694,Primo Brands Corp,PRMB
1468608,Vodacom Group Ltd / ADR,VDMCY
1039610,EDP ENERGIAS DE PORTUGAL SA,EDPFY
1037540,"BXP, Inc.",BXP
1446444,Turk Hava Yollari A.O.,TKHVY
4457,U-Haul Holding Co /NV/,UHAL
1690981,NN Group NV/ADR,NNGRY
1281721,SHIONOGI & CO LTD,SGIOY
1576789,Wix.com Ltd.,WIX
1450346,Porsche Automobil Holding SE / ADR,POAHY
1135951,DR REDDYS LABORATORIES LTD,RDY
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,SBS
1517231,Sysmex Corporation/ADR,SSMXY
1495153,MakeMyTrip Ltd,MMYT
1127248,EMERA INC,EMRAF
1901440,UL Solutions Inc.,ULS
16732,CAMPBELL'S Co,CPB
749098,MAGNA INTERNATIONAL INC,MGA
1504122,PT Bank Negara Indonesia (Persero) Tbk/ADR,PTBRY
909037,CHEMICAL & MINING CO OF CHILE INC,SQM
938323,PEARSON PLC,PSO
845982,SMITH & NEPHEW PLC,SNN
1003935,NICE Ltd.,NICE
1600520,"Japan Exchange Group, Inc./ADR",JPXGY
1588823,TFI International Inc.,TFII
1622536,Talen Energy Corp,TLN
1483994,H World Group Ltd,HTHT
769218,AEGON LTD.,AEG
1114700,GRUPO FINANCIERO GALICIA SA,GGAL
1977102,Birkenstock Holding plc,BIRK
1027552,BANCO SANTANDER CHILE,BSAC
806968,WPP plc,WPP
1837429,Brookfield Wealth Solutions Ltd.,BNT
1835963,Global-E Online Ltd.,GLBE
1545772,Brookfield Property Partners L.P.,BPYPP
1330568,iShares Silver Trust,SLV
1481045,Daiwa Securities Group Inc.,DSEEY
1050140,DESCARTES SYSTEMS GROUP INC,DSGX
1062066,ALSTOM,ALSMY
1071371,BANCOLOMBIA SA,CIB
1062579,AMDOCS LTD,DOX
1047716,LATAM AIRLINES GROUP S.A.,LTM
1557860,Globant S.A.,GLOB
1446656,Kikkoman Corp,KIKOY
1867072,"Kyndryl Holdings, Inc.",KD
1178819,ALAMOS GOLD INC,AGI
1076378,CEMEX SAB DE CV,CX
1347557,Pacific Airport Group,PAC
1513845,Nebius Group N.V.,NBIS
1438654,Red Electrica Corporacion SA/ADR,RDEIY
1380365,"IDEMITSU KOSAN CO., LTD",IDKOY
887225,KOREA ELECTRIC POWER CORP,KEP
1078642,CARREFOUR SA,CRRFY
1436786,Outotec OYJ,OUKPY
1581285,Brunello Cucinelli S.p.A./ADR,BCUCY
871464,HONGKONG LAND HOLDINGS LTD /FI,HNGKY
771992,PAN AMERICAN SILVER CORP,PAAS
1327068,"United States Oil Fund, LP",USO
1567526,IHI Corporation/ADR,IHICY
2025410,"StandardAero, Inc.",SARO
908937,SIRIUS XM HOLDINGS INC.,SIRI
1447126,Kawasaki Kisen Kaisha Ltd,KAIKY
1541309,carsales.com Limited/ADR,CSXXY
1499620,TAL Education Group,TAL
1131383,STANTEC INC,STN
1638826,"ServiceTitan, Inc.",TTAN
1372920,New Oriental Education & Technology Group Inc.,EDU
1264136,WOORI FINANCIAL GROUP INC.,WF
1736541,NIO Inc.,NIO
1913510,VinFast Auto Ltd.,VFS
39911,GAP INC,GAP
12208,"BIO-RAD LABORATORIES, INC.",BIO
1015820,QIAGEN N.V.,QGEN
1440130,United Utilities Group plc,UUGRY
1612042,Ascendis Pharma A/S,ASND
1123452,SOUTHEAST AIRPORT GROUP,ASR
1015650,SK TELECOM CO LTD,SKM
1437774,BUZZI UNICEM S.p.A.,BZZUY
892450,KT CORP,KT
1767582,Luckin Coffee Inc.,LKNCY
1774857,"Aardvark Therapeutics, Inc.",AARD
1679273,"Lamb Weston Holdings, Inc.",LW
1723690,Bilibili Inc.,BILI
1529192,Vipshop Holdings Ltd,VIPS
1637810,FirstService Corp,FSV
1061894,Gildan Activewear Inc.,GIL
1109345,NOVA LTD.,NVMI
1289688,Jardine Cycle & Carriage Ltd.,JCYGY
354518,EBARA CORP /ADR/,EBCOY
941221,ICL Group Ltd.,ICL
1355444,EMBRAER S.A.,ERJ
1787425,XP Inc.,XP
1990354,Waystar Holding Corp.,WAY
1023514,HARMONY GOLD MINING CO LTD,HMY
1002638,OPEN TEXT CORP,OTEX
1736035,Blackstone Secured Lending Fund,BXSL
1173382,CAE INC,CAE
1849056,Oklo Inc.,OKLO
1826168,TIM S.A.,TIMB
1518542,Spirax-Sarco Engineering PLC/ADR,SPXSY
1815846,MINISO Group Holding Ltd,MNSO
1647088,WillScot Holdings Corp,WSC
1741530,"Qifu Technology, Inc.",QFIN
1546354,Dufry AG/ADR,DUFRY
1801198,Legend Biotech Corp,LEGN
1526125,GDS Holdings Ltd,GDS
2000178,Loar Holdings Inc.,LOAR
913353,Colliers International Group Inc.,CIGI
1836470,Sportradar Group AG,SRAD
1071321,TURKCELL ILETISIM HIZMETLERI A S,TKC
1347426,Macro Bank Inc.,BMA
1433660,JBT Marel Corp,JBTM
201533,CONSUMERS ENERGY CO,CMS-PB
1402388,"WEST FRASER TIMBER CO., LTD",WFG
1534043,Fuchs Petrolub SE/ADR,FUPBY
1299939,Cadence Bank,CADE
100826,UNION ELECTRIC CO,UELMO
1706795,Barry Callebaut AG/ADR,BRRLY
1842827,Kanzhun Ltd,BZ
90896,"Champion Homes, Inc.",SKY
