tag,company_count,value_count,avg_values_per_company,units
SecuritiesPurchasedUnderAgreementsToResellOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,8,387,48.38,USD
LongLivedAssetsHeldForSaleGainLossOnSale,8,15,1.88,USD
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,8,22,2.75,USD
DefinedBenefitPlanTargetPlanAssetAllocationsRangeMaximum,8,35,4.38,pure
OtherAdditionalCapital,8,174,21.75,USD
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostTax,8,36,4.5,USD
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,8,176,22.0,USD
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYear10,8,69,8.62,USD
ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,8,178,22.25,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,8,22,2.75,USD
IncreaseDecreaseInRetailRelatedInventories,8,890,111.25,USD
PresentValueOfFutureInsuranceProfitsAmortizationExpense1,8,279,34.88,USD
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsPeriodIncreaseDecrease,8,100,12.5,USD
DeferredAdvertisingCosts,8,150,18.75,USD
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,8,838,104.75,USD
ContractualInterestExpenseOnPrepetitionLiabilitiesNotRecognizedInStatementOfOperations,8,55,6.88,USD
DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,8,81,10.12,USD
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss,8,122,15.25,USD
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsCurrent,8,34,4.25,USD
GainOnPurchaseOfBusiness,8,30,3.75,USD
FeesAndCommissionsCreditAndDebitCards,8,532,66.5,USD
FinancingReceivableAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,8,75,9.38,USD
RevenueRecognitionGiftCardsBreakage,8,139,17.38,USD
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,8,199,24.88,USD
FederalHomeLoanBankAdvancesMaturitiesSummaryDueWithinOneYearOfBalanceSheetDate,8,144,18.0,USD
LossOnFairValueHedgeIneffectiveness,8,100,12.5,USD
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,8,84,10.5,USD
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,8,48,6.0,pure
CashPeriodIncreaseDecrease,8,368,46.0,USD
GainLossOnSaleOfPropertiesApplicableIncomeTaxes,8,56,7.0,USD
DepositsAssets,8,126,15.75,USD
DeferredCostsAndOtherAssets,8,330,41.25,USD
ForeignCurrencyFairValueHedgeDerivativeAtFairValueNet,8,95,11.88,USD
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,8,87,10.88,USD
RestrictedInvestmentsCurrent,8,290,36.25,USD
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,8,668,83.5,USD
AssetAcquisitionConsiderationTransferred,8,33,4.12,USD
UnrealizedGainLossOnCommodityContracts,8,188,23.5,USD
AccrualForEnvironmentalLossContingenciesComponentAmount,8,93,11.62,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssets,8,13,1.62,USD
WeightedAverageNumberOfSharesContingentlyIssuable,8,332,41.5,shares
IncreaseDecreaseInCommodityContractAssetsAndLiabilities,8,229,28.62,USD
FairValueOptionCreditRiskGainsLossesOnAssets,8,614,76.75,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,8,280,35.0,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParentAvailableforsaleSecurities,8,196,24.5,USD
DevelopmentInProcess,8,683,85.38,USD
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,8,157,19.62,pure
DefinedBenefitPlanExpectedFutureBenefitPaymentsRemainderOfFiscalYear,8,28,3.5,USD
CashFlowHedgeLossReclassifiedToInterestExpense,8,40,5.0,USD
PreferredStockAmountOfPreferredDividendsInArrears,8,91,11.38,USD
StockGrantedDuringPeriodValueSharebasedCompensationGross,8,149,18.62,USD
NoncashProjectAbandonmentCosts,8,352,44.0,USD
FederalHomeLoanBankAdvancesShortTerm,8,138,17.25,USD
ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,8,163,20.38,USD
DeferredRentCreditCurrent,8,230,28.75,USD
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,8,87,10.88,USD
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,8,87,10.88,USD
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,8,82,10.25,USD
LiabilitiesSubjectToCompromiseOtherLiabilities,8,49,6.12,USD
ProvedDevelopedAndUndevelopedReservesNet,8,80,10.0,"pure, MMBbls, MMcf, ton, MMboe, boepd, ft3"
TimeDeposits100000OrMoreForeign,8,119,14.88,USD
DebtSecuritiesAvailableForSaleWeightedAverageYield,8,78,9.75,pure
SaleLeasebackTransactionGrossProceedsInvestingActivities,8,41,5.12,USD
RetainedEarningsAppropriated,8,113,14.12,USD
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossWriteoff,8,135,16.88,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,8,40,5.0,USD
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeLossAfterTax,8,43,5.38,USD
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,8,87,10.88,USD
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,8,87,10.88,USD
AccumulatedAmortizationDeferredFinanceCosts,8,88,11.0,USD
IncreaseDecreaseInDeferredRentReceivables,8,163,20.38,USD
BusinessCombinationAcquiredReceivablesGrossContractualAmount,8,26,3.25,USD
DerivativeVariableInterestRate,8,56,7.0,pure
StockRepurchaseProgramPeriodInForce,8,23,2.88,"pure, Year, Years, Y, yr, years"
UtilitiesOperatingExpensePurchasedPower,8,437,54.62,USD
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,8,53,6.62,USD
IndefiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,8,243,30.38,USD
DepositsForeign,8,469,58.62,USD
HostingArrangementServiceContractImplementationCostExpenseAmortization,8,61,7.62,USD
NumberOfForeignCurrencyDerivativesHeld,8,117,14.62,"pure, contract, Contract, Number, DerivativeInstrument"
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresMaximumAmountAvailable,8,73,9.12,USD
OilAndGasPropertySuccessfulEffortMethodNet,8,393,49.12,USD
DeferredTaxAssetIntraEntityTransferAssetOtherThanInventory,8,42,5.25,USD
LoansPayableCurrent,8,94,11.75,USD
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,8,194,24.25,USD
SalesTypeLeaseNetInvestmentInLease,8,146,18.25,USD
InvestmentsInAndAdvancesToAffiliatesAtFairValue,8,257,32.12,USD
NonRecourseDebt,8,189,23.62,USD
PremiumsWrittenNet,8,537,67.12,USD
SalesTypeAndDirectFinancingLeasesProfitLoss,8,206,25.75,USD
ValueAddedTaxReceivable,8,293,36.62,USD
CostOfGoodsSoldAmortization,8,430,53.75,USD
ProceedsFromIssuanceOfPrivatePlacement,8,51,6.38,USD
DepositLiabilityCurrent,8,257,32.12,USD
OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeBeforeTax,8,87,10.88,USD
USGovernmentSecuritiesAtCarryingValue,8,24,3.0,USD
DefinedBenefitPensionPlanNoncurrentLiabilities,8,19,2.38,USD
StandardProductWarrantyAccrualNoncurrent,8,530,66.25,USD
ContractualMaturitiesTimeDeposits100000OrMoreAfter12Months,8,55,6.88,USD
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsOrLess,8,55,6.88,USD
SecuritiesPurchasedUnderAgreementsToResellNotOffsetPolicyElectionDeduction,8,355,44.38,USD
TierOneLeverageCapitalRequiredToBeWellCapitalized,8,180,22.5,USD
IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,8,549,68.62,shares
TemporaryEquityRedemptionPricePerShare,8,67,8.38,"USD/shares, INR, shares"
HedgedAssetFairValueHedgeCumulativeIncreaseDecrease,8,174,21.75,USD
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,8,176,22.0,USD
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,8,87,10.88,pure
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,8,145,18.12,USD
EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,8,77,9.62,pure
NotionalAmountOfPriceRiskCashFlowHedgeDerivatives,8,81,10.12,USD
ReinsuranceLossOnUncollectibleAccountsInPeriodAmount,8,193,24.12,USD
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,8,288,36.0,USD
UnusualOrInfrequentItemEarningsPerShareImpactNet,8,76,9.5,"USD/shares, USD"
ReceivablesHeldForSaleNetAmount,8,35,4.38,USD
PresentValueOfFutureInsuranceProfitsAdditionsFromAcquisitions,8,142,17.75,USD
SalesAndExciseTaxPayableCurrentAndNoncurrent,8,69,8.62,USD
ProceedsFromDebtMaturingInMoreThanThreeMonths,8,338,42.25,USD
FinancialAssetsSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,8,515,64.38,USD
MinorityInterestInNetIncomeLossPreferredUnitHolders,8,295,36.88,USD
DeferredRentReceivablesNet,8,517,64.62,USD
RegulatedOperatingRevenueGas,8,485,60.62,USD
DividendsShareBasedCompensation,8,234,29.25,USD
MarketRiskBenefitAfterIncreaseDecreaseFromInstrumentSpecificCreditRisk,8,176,22.0,USD
ProceedsFromIssuanceOfMediumTermNotes,8,262,32.75,"MXN, USD"
MarketRiskBenefitAssetAmount,7,130,18.57,USD
ForeignCurrencyCashFlowHedgeDerivativeAtFairValueNet,7,97,13.86,"GBP, DKK, MXN, USD, NOK, SGD, CAD, EUR"
AccruedRentCurrentAndNoncurrent,7,44,6.29,USD
LongTermLoansFromBank,7,139,19.86,"USD, EUR"
DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement,7,85,12.14,USD
ProceedsFromUnsecuredNotesPayable,7,125,17.86,"CAD, USD"
InterestIncomeDebtSecuritiesAvailableForSaleOperating,7,363,51.86,USD
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,7,72,10.29,USD
FinancialInstrumentsOwnedCorporateDebtAtFairValue,7,119,17.0,USD
PublicUtilitiesPropertyPlantAndEquipmentGenerationOrProcessing,7,246,35.14,USD
PublicUtilitiesPropertyPlantAndEquipmentTransmission,7,238,34.0,USD
UtilityRevenue,7,398,56.86,USD
LiabilityForClaimsAndClaimsAdjustmentExpensePropertyCasualtyLiability,7,411,58.71,USD
PublicUtilitiesPropertyPlantAndEquipmentDistribution,7,238,34.0,USD
InterestAndFeeIncomeLoansAndLeasesHeldForSale,7,808,115.43,USD
CollateralizedFinancings,7,100,14.29,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,7,23,3.29,USD
ForeignCurrencyExchangeRateRemeasurement1,7,57,8.14,"pure, GHS/USD, VEF/USD"
PrepaidReinsurancePremiums,7,621,88.71,USD
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,7,36,5.14,pure
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,7,136,19.43,"pure, USD"
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesWeightedAverageLife,7,45,6.43,"pure, months, Month, Y, years"
FiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,7,50,7.14,USD
EnvironmentalExpenseAndLiabilities,7,140,20.0,USD
Communication,7,826,118.0,USD
ContractualMaturitiesTimeDeposits100000OrMoreSixMonthsThrough12Months,7,53,7.57,USD
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsThroughSixMonths,7,53,7.57,USD
TierOneRiskBasedCapitalRequiredForCapitalAdequacy,7,62,8.86,USD
FinancingReceivableExcludingAccruedInterestRevolvingConvertedToTermLoanWriteoff,7,62,8.86,USD
GainOnDerivativeInstrumentsPretax,7,95,13.57,USD
UtilitiesOperatingExpenseTaxes,7,674,96.29,USD
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,7,228,32.57,USD
IndefiniteLivedLicenseAgreements,7,454,64.86,USD
CumulativeEffectOnRetainedEarningsNetOfTax,7,9,1.29,USD
HedgedAssetFairValueHedge,7,150,21.43,USD
LiabilityForFuturePolicyBenefitReinsuranceRecoverableAfterAllowance,7,64,9.14,USD
PreferredStockDividendsShares,7,22,3.14,shares
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,7,392,56.0,USD
HybridInstrumentsAtFairValueNet,7,412,58.86,USD
SecuritizedAssetsAndAnyOtherFinancialAssetsManagedTogetherPrincipalAmountOutstanding,7,237,33.86,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss,7,213,30.43,USD
NotesPayableRelatedPartiesCurrentAndNoncurrent,7,98,14.0,USD
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,7,167,23.86,USD
BusinessCombinationConsiderationTransferredOther,7,15,2.14,USD
SecuritiesPurchasedUnderAgreementsToResellFairValueOfCollateral,7,212,30.29,USD
OilAndGasSalesRevenue,7,720,102.86,USD
ServicingAssetAtFairValueOtherChangesInFairValue,7,646,92.29,USD
IncreaseDecreaseInDepositOtherAssets,7,357,51.0,USD
GainLossOnDiscontinuationOfInterestRateCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,7,101,14.43,USD
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnIncomeFromContinuingOperations,7,48,6.86,USD
DerivativeExcludedComponentGainLossRecognizedInEarnings,7,88,12.57,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeTax,7,48,6.86,USD
DebtSecuritiesAvailableForSaleAndHeldToMaturityFairValue,7,125,17.86,USD
WeightedAverageBasicSharesOutstandingProForma,7,32,4.57,shares
RevenueNotFromContractWithCustomerOther,7,192,27.43,USD
ForwardContractIndexedToIssuersEquitySettlementAlternativesCashAtFairValue,7,86,12.29,USD
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf20PercentAdverseChangeInPrepaymentSpeed,7,258,36.86,USD
DeferredCompensationEquity,7,313,44.71,USD
IncreaseDecreaseInDueToAffiliates,7,169,24.14,USD
EmbeddedDerivativeFairValueOfEmbeddedDerivativeAsset,7,260,37.14,"AUD, USD"
FairValueInputsLongTermRevenueGrowthRate,7,11,1.57,pure
SignificantAcquisitionsAndDisposalsGainLossOnSaleOrDisposalNetOfTax,7,13,1.86,USD
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition,7,231,33.0,USD
CreditCardReceivables,7,137,19.57,USD
FeesAndCommissionsMortgageBanking,7,473,67.57,USD
FinancingReceivableRevolving,7,150,21.43,USD
ProvedDevelopedAndUndevelopedReservesSalesOfMineralsInPlace,7,43,6.14,"pure, MMBbls, MMcf, bbl, MMboe, ft3"
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,7,53,7.57,USD
OilAndGasProductionExpense,7,496,70.86,USD
OilAndGasPropertySuccessfulEffortMethodGross,7,422,60.29,USD
SalesTypeLeaseUnguaranteedResidualAsset,7,118,16.86,USD
BusinessAcquisitionPurchasePriceAllocationOtherAssets,7,24,3.43,USD
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedNotOffsetPolicyElectionDeduction,7,302,43.14,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredButNotReportedIBNRClaimsAmount,7,177,25.29,USD
VariableInterestEntityFinancialOrOtherSupportAmount,7,214,30.57,USD
BusinessCombinationAcquiredReceivablesFairValue,7,118,16.86,USD
InterestRateCashFlowHedgeDerivativeAtFairValueNet,7,92,13.14,USD
InterestExpenseLesseeAssetsUnderCapitalLease,7,234,33.43,USD
OtherAssetsHeldForSaleCurrent,7,51,7.29,USD
PaymentsToAcquireLand,7,28,4.0,USD
TemporaryEquityLiquidationPreference,7,54,7.71,USD
IncreaseDecreaseInPropertyAndOtherTaxesPayable,7,520,74.29,USD
InterestIncomeRelatedParty,7,235,33.57,USD
SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf10PercentAdverseChangeInPrepaymentSpeed,7,258,36.86,USD
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,7,702,100.29,USD
RealEstateInvestmentsJointVentures,7,163,23.29,USD
DepositContractsLiabilities,7,170,24.29,USD
DerivativeAssetNotSubjectToMasterNettingArrangementDeduction,7,99,14.14,USD
DerivativeLiabilityNotSubjectToMasterNettingArrangementDeduction,7,74,10.57,USD
LongtermPollutionControlBondCurrentAndNoncurrent,7,220,31.43,USD
OtherCashEquivalentsAtCarryingValue,7,233,33.29,USD
PaymentsToAcquireProjects,7,235,33.57,USD
DividendIncomeOperating,7,360,51.43,USD
DebtAndEquitySecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairment,7,189,27.0,USD
FinanceLeaseImpairmentLoss,7,73,10.43,USD
DebtSecuritiesHeldToMaturityAccruedInterestAfterAllowanceForCreditLoss,7,115,16.43,USD
LoansAndLeasesReceivableRelatedParties,7,53,7.57,USD
ProvedDevelopedAndUndevelopedReservesProduction,7,70,10.0,"pure, MMBbls, MMcf, ton, MMboe, ft3, cf"
BusinessDevelopment,7,523,74.71,USD
AssumedPremiumsWrittenPropertyAndCasualty,7,70,10.0,USD
CededPremiumsWrittenPropertyAndCasualty,7,74,10.57,USD
IncomeTaxReconciliationNondeductibleExpenseCharitableContributions,7,76,10.86,USD
EffectOnFutureCashFlowsAmount,7,28,4.0,USD
AssetsHeldForSaleNotPartOfDisposalGroupCurrentOther,7,78,11.14,USD
HeldToMaturitySecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,7,131,18.71,USD
HeldToMaturitySecuritiesDebtMaturitiesRollingAfterTenYearsFairValue,7,143,20.43,USD
HeldToMaturitySecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,7,143,20.43,USD
HeldToMaturitySecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,7,130,18.57,USD
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,7,333,47.57,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,7,26,3.71,USD
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,7,12,1.71,USD
IncreaseDecreaseInDerivativeAssets,7,223,31.86,USD
MortgageLoansOnRealEstateFaceAmountOfMortgages,7,88,12.57,USD
DirectPremiumsWrittenPropertyAndCasualty,7,82,11.71,USD
IncreaseDecreaseInCashCollateralForLoanedSecurities,7,411,58.71,USD
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,7,114,16.29,USD
OtherCostOfServices,7,501,71.57,USD
CommodityContractAssetNoncurrent,7,90,12.86,USD
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,7,292,41.71,USD
CommitmentsFairValueDisclosure,7,62,8.86,USD
PremiumReceivableCreditLossExpenseReversal,7,209,29.86,USD
FederalHomeLoanBankStockAndFederalReserveBankStock,7,269,38.43,USD
RedeemableNoncontrollingInterestEquityOtherCarryingAmount,7,114,16.29,USD
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,7,65,9.29,USD
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,7,106,15.14,USD
AdditionsToOtherAssetsAmount,7,274,39.14,USD
ForeclosedRealEstateExpense,7,384,54.86,USD
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsTax,7,149,21.29,USD
LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,7,60,8.57,USD
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,7,127,18.14,USD
NotionalAmountOfPriceRiskDerivatives,7,41,5.86,USD
IndefiniteLivedIntangibleAssetsTranslationAdjustments,7,73,10.43,USD
OtherInventoryCapitalizedCosts,7,168,24.0,USD
EmployeeBenefitsAndShareBasedCompensationNoncash,7,220,31.43,USD
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,7,152,21.71,USD
AllowanceForFundsUsedDuringConstructionInvestingActivities,7,461,65.86,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpensePeriodIncreaseDecrease,7,135,19.29,USD
DebtSecuritiesAvailableForSaleRealizedGainLossExcludingOtherThanTemporaryImpairment,7,201,28.71,USD
DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,7,27,3.86,"pure, tradingDays, day, trading_day, D, tradingDay, shares"
DebtorInPossessionFinancingLettersOfCreditOutstanding,7,81,11.57,USD
DisposalGroupIncludingDiscontinuedOperationPensionPlanBenefitObligation,7,27,3.86,USD
TradingLiabilitiesFairValueDisclosure,7,98,14.0,USD
DebtConversionConvertedInstrumentRate,7,45,6.43,"pure, Rate"
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,7,87,12.43,pure
FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,7,204,29.14,USD
FeesAndCommissionsMortgageBankingAndServicing,7,861,123.0,USD
TransferOfLoansHeldForSaleToPortfolioLoans,7,53,7.57,USD
LineOfCreditFacilityMaximumMonthendOutstandingAmount,7,288,41.14,USD
PaymentsForDepositsAppliedToDebtRetirements,7,56,8.0,"USD, EUR"
DisposalGroupIncludingDiscontinuedOperationDeferredRevenueCurrent,7,19,2.71,USD
EffectiveIncomeTaxRateReconciliationTaxContingenciesDomestic,7,37,5.29,pure
TradingSecuritiesRealizedGain,7,89,12.71,USD
DefinedBenefitPlanTargetPlanAssetAllocationsRangeMinimum,7,31,4.43,pure
