tag,company_count,value_count,avg_values_per_company,units
LiabilityForAsbestosAndEnvironmentalClaimsNet,8,199,24.88,USD
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,8,162,20.25,USD
PayablesToCustomers,8,352,44.0,USD
DebtInstrumentPeriodicPayment,8,33,4.12,USD
NotesReceivableRelatedPartiesCurrent,8,120,15.0,USD
OciLiabilityForFuturePolicyBenefitGainLossAfterReclassificationAdjustmentAndTax,8,187,23.38,USD
CostOfOtherPropertyOperatingExpense,8,722,90.25,USD
ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,8,204,25.5,USD
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialLiabilities,8,14,1.75,USD
CapitalLeasesFutureMinimumSubleaseRentals,8,53,6.62,USD
FederalHomeLoanBankAdvancesLongTerm,8,76,9.5,USD
FinancingReceivableAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,8,78,9.75,USD
IncreaseDecreaseInCommodityContractAssetsAndLiabilities,8,296,37.0,USD
ContractualObligationDueInFourthAndFifthYear,8,59,7.38,USD
ContractualObligationDueInSecondAndThirdYear,8,59,7.38,USD
DerivativeCreditRiskValuationAdjustmentDerivativeLiabilities,8,398,49.75,USD
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,8,54,6.75,pure
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossNotPreviouslyRecorded,8,138,17.25,USD
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialAssets,8,13,1.62,USD
ProceedsFromPartnershipContribution,8,193,24.12,USD
DeferredOfferingCosts,8,75,9.38,USD
AllowanceForLoanAndLeaseLossesLoansAcquired,8,32,4.0,USD
NotesIssued,8,30,3.75,USD
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsRedeemable,8,360,45.0,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredButNotReportedIBNRClaimsAmount,8,299,37.38,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpensePeriodIncreaseDecrease,8,155,19.38,USD
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,8,320,40.0,USD
InventoryRecallExpense,8,80,10.0,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesTax,8,121,15.12,USD
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,8,118,14.75,USD
OtherAssetsHeldForSaleCurrent,8,65,8.12,USD
NumberOfPropertiesSubjectToGroundLeases,8,118,14.75,"Ground, properties, pure, GroundLease, unit, Land, Property, Hotel, property"
OtherIncreaseDecreaseInEnvironmentalLiabilities,8,215,26.88,USD
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,8,118,14.75,USD
LoansAssumed,8,47,5.88,USD
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossWriteoff,8,128,16.0,USD
FiniteLivedNoncompeteAgreementsGross,8,141,17.62,USD
EntityWideInformationRevenueFromExternalCustomerAmount,8,34,4.25,USD
IncomeLossAttributableToNoncontrollingInterest,8,554,69.25,USD
HeldToMaturitySecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,8,281,35.12,USD
StockGrantedDuringPeriodValueSharebasedCompensationGross,8,348,43.5,USD
RevenuesNetOfInterestExpense,8,952,119.0,USD
SecuritiesBorrowedGross,8,598,74.75,USD
DirectFinancingLeaseNetInvestmentInLease,8,109,13.62,USD
PaymentsForRepurchaseOfRedeemableConvertiblePreferredStock,8,154,19.25,USD
LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureDeferredTaxesArisingFromLeveragedLeases,8,140,17.5,USD
DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstateRangeMaximum,8,15,1.88,pure
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostTax,8,40,5.0,USD
RealEstateAccumulatedDepreciationOtherAdditions,8,160,20.0,USD
FundsHeldForClients,8,513,64.12,USD
BusinessDevelopment,8,788,98.5,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,8,38,4.75,USD
PropertyPlantAndEquipmentUsefulLifeAverage,8,14,1.75,"Year, pure, Y, years"
FranchiseRevenue,8,581,72.62,USD
FinancialServicesCosts,8,663,82.88,USD
DeferredTaxAssetParentsBasisInDiscontinuedOperation,8,20,2.5,USD
DefinedBenefitPlanEffectOfPlanAmendmentOnAccumulatedBenefitObligation,8,26,3.25,USD
GainOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,8,50,6.25,USD
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,8,31,3.88,USD
SubscriptionRevenue,8,520,65.0,USD
LifeInsuranceCorporateOrBankOwnedChangeInValue,8,269,33.62,USD
MarketableSecuritiesEquitySecurities,8,192,24.0,USD
RealEstateInvestmentsJointVentures,8,162,20.25,USD
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepletion,8,364,45.5,pure
IndefiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,8,240,30.0,USD
PublicUtilitiesPropertyPlantAndEquipmentGenerationOrProcessing,8,354,44.25,USD
DepositsFairValueDisclosure,8,359,44.88,USD
DirectFinancingLeaseUnguaranteedResidualAsset,8,112,14.0,USD
IncreaseDecreaseInFuturePolicyBenefitReserves,8,476,59.5,USD
CommonStockDividendsShares,8,59,7.38,shares
ForeclosedAssets,8,140,17.5,USD
IncreaseDecreaseInPayablesToBrokerDealers,8,514,64.25,USD
OtherCashEquivalentsAtCarryingValue,8,235,29.38,USD
ReceivableWithImputedInterestEffectiveYieldInterestRate,8,97,12.12,"pure, Rate"
LifeInsuranceInForceAssumed,8,108,13.5,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,8,20,2.5,USD
CostsAndExpensesRelatedParty,8,403,50.38,USD
MaintenanceRevenue,8,583,72.88,USD
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,8,79,9.88,USD
IncreaseDecreaseInRegulatoryLiabilities,8,266,33.25,USD
PaymentsForOtherOperatingActivities,8,311,38.88,USD
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,8,26,3.25,USD
UnrealizedLossOnSecurities,8,69,8.62,USD
ProductLiabilityAccrualPeriodExpense,8,169,21.12,USD
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,8,41,5.12,USD
OtherLiabilitiesAndDeferredRevenueNoncurrent,8,342,42.75,USD
DeferredCompensationShareBasedArrangementsLiabilityCurrent,8,176,22.0,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxIncludingPortionAttributableToNoncontrollingInterestAvailableforsaleSecurities,8,237,29.62,USD
AccruedLiabilitiesFairValueDisclosure,8,158,19.75,USD
CapitalLeasedAssetsNumberOfUnits,8,40,5.0,"aircraft, ship, pure, lease, CapitalLeases, item, Hotel, property"
IncomeTaxReconciliationTaxSettlementsOther,8,57,7.12,USD
IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,8,348,43.5,USD
InvestmentsAndCash,8,423,52.88,USD
EffectiveIncomeTaxRateReconciliationTaxContingenciesOther,8,132,16.5,pure
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,8,430,53.75,USD
LifeInsuranceInForceCeded,8,108,13.5,USD
DirectPremiumsEarnedPropertyAndCasualty,8,102,12.75,USD
ResidualValueOfLeasedAsset,8,90,11.25,USD
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,8,34,4.25,USD
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,8,34,4.25,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParentAvailableforsaleSecurities,8,214,26.75,USD
VariableInterestEntityCarryingAmountOfLiabilitiesConsolidatedVIE,8,33,4.12,USD
LoansAndLeasesReceivableImpairedTroubledDebtRestructuringAmount,8,46,5.75,USD
SecuritiesLoanedFairValueOfCollateral,8,307,38.38,USD
MarketRiskBenefitLiabilityAmount,8,143,17.88,USD
AccruedProfessionalFeesCurrentAndNoncurrent,8,103,12.88,USD
BusinessAcquisitionPreexistingRelationshipGainLossRecognized,8,17,2.12,USD
GainOnCashFlowHedgeIneffectiveness,8,76,9.5,USD
OtherRestrictedAssetsCurrent,8,139,17.38,USD
OtherDeferredCreditsCurrent,8,197,24.62,USD
ValueOfBusinessAcquiredVOBA,8,582,72.75,USD
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,8,302,37.75,USD
DepositContractsLiabilities,8,162,20.25,USD
PostemploymentBenefitsLiabilityCurrent,8,188,23.5,USD
CededPremiumsEarnedPropertyAndCasualty,8,139,17.38,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,8,79,9.88,USD
DebtSecurities,8,145,18.12,USD
SecuredDebtCurrent,8,228,28.5,USD
BusinessAcquisitionEquityInterestIssuedOrIssuableNumberOfSharesIssued,8,12,1.5,"shares, pure"
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,8,920,115.0,USD
NotionalAmountOfNonderivativeInstrumentsDesignatedAsNetInvestmentHedges,8,137,17.12,"USD, EUR, GBP"
IndefiniteLivedIntangibleAssetsTranslationAdjustments,8,70,8.75,USD
LoansAndLeasesReceivableImpairedEndOfPeriodNotInAllowanceForLoanLoss,8,53,6.62,USD
OtherInventoryCapitalizedCosts,8,105,13.12,USD
OtherPostretirementBenefitsPayableNoncurrent,8,184,23.0,USD
IncreaseDecreaseInDeferredLiabilities,8,220,27.5,USD
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,8,23,2.88,USD
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,8,25,3.12,USD
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAdjustmentsAfterTax,8,242,30.25,USD
StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,8,159,19.88,shares
IncreaseDecreaseInDerivativeAssets,8,266,33.25,USD
FinancingReceivableExcludingAccruedInterestPurchasedWithCreditDeteriorationAllowanceForCreditLossAtAcquisitionDate,8,38,4.75,USD
NontradeReceivablesNoncurrent,8,150,18.75,USD
NotionalAmountOfInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,8,85,10.62,USD
FeesAndCommissionsFiduciaryAndTrustActivities,8,778,97.25,USD
DepositsForeign,8,467,58.38,USD
DefinedBenefitPlanTargetPlanAssetAllocationsRangeMinimum,8,25,3.12,pure
MinimumLeasePaymentsSaleLeasebackTransactionsWithinThreeYears,8,32,4.0,USD
MinimumLeasePaymentsSaleLeasebackTransactionsWithinTwoYears,8,35,4.38,USD
SalesTypeLeaseSellingProfitLoss,8,163,20.38,USD
IncreaseDecreaseInOutstandingChecksFinancingActivities,8,495,61.88,USD
CapitalizedExploratoryWellCostChargedToExpense,8,190,23.75,USD
AmortizationOfLeasedAsset,8,118,14.75,USD
TemporaryEquityLiquidationPreference,8,54,6.75,USD
DisposalGroupIncludingDiscontinuedOperationDeferredRevenueCurrent,8,23,2.88,USD
SecuritiesLoanedNotOffsetPolicyElectionDeduction,8,297,37.12,USD
FinancingReceivableModificationToTotalFinancingReceivablesPercent,8,73,9.12,"pure, Rate"
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffectContinuingOperations,8,45,5.62,USD
FinancingReceivableModificationsPostModificationRecordedInvestment1,8,53,6.62,USD
OtherPostretirementDefinedBenefitPlanNoncurrentLiabilities,8,17,2.12,USD
ProgressPaymentsNettedAgainstInventoryForLongTermContractsOrPrograms,8,373,46.62,USD
TradingLiabilities,8,642,80.25,USD
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,8,411,51.38,USD
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,8,213,26.62,USD
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFiveYears,8,28,3.5,USD
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFourYears,8,32,4.0,USD
MinimumLeasePaymentsSaleLeasebackTransactionsWithinOneYear,8,38,4.75,USD
NetInvestmentInDirectFinancingAndSalesTypeLeases,8,201,25.12,USD
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,8,143,17.88,USD
ForeignCurrencyDerivativesAtFairValueNet,8,93,11.62,USD
NonRecourseDebt,8,224,28.0,USD
FinancingReceivableAccruedInterestAfterAllowanceForCreditLoss,8,100,12.5,USD
AssetManagementFees,8,288,36.0,USD
CapitalizedCostsUnprovedProperties,8,150,18.75,USD
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess,8,251,31.38,USD
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,8,23,2.88,USD
DebtConversionOriginalDebtAmount,8,18,2.25,USD
FinancialAssetsSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,8,494,61.75,USD
EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,8,84,10.5,shares
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,8,138,17.25,USD/shares
FinancialInstrumentsOwnedAtFairValue,8,273,34.12,USD
FairValueHedgeAssetsAtFairValue,8,27,3.38,USD
LineOfCreditFacilityIncreaseDecreaseOtherNet,8,48,6.0,USD
StockIssuedDuringPeriodValueIssuedForServices,8,220,27.5,USD
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue,8,24,3.0,USD
ProceedsFromOtherOperatingActivities,8,82,10.25,USD
DeferredTaxAssetsOtherLossCarryforwards,8,99,12.38,USD
ReinsuranceReceivablesPaidLossesRecoverable,8,170,21.25,USD
LiabilityForClaimsAndClaimsAdjustmentExpensePropertyCasualtyLiability,8,371,46.38,USD
FinancingReceivableModificationsPreModificationRecordedInvestment1,8,53,6.62,USD
CashSurrenderValueFairValueDisclosure,8,388,48.5,USD
LossContingencyClaimsSettledAndDismissedNumber,8,82,10.25,"Lawsuit, pure, claims, Plaintiff, Case, case"
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,8,53,6.62,USD
PremiumsEarnedNetPropertyAndCasualty,8,412,51.5,USD
LoansPayableCurrent,8,236,29.5,USD
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,8,365,45.62,USD
InventoryFinishedGoodsAndWorkInProcess,8,447,55.88,USD
ServicingAsset,8,192,24.0,USD
FeesAndCommissionsCreditAndDebitCards,8,527,65.88,USD
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,8,216,27.0,USD
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,8,248,31.0,shares
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent,8,81,10.12,USD
PaymentsForOriginationOfMortgageLoansHeldForSale,8,433,54.12,USD
PremiumReceivableCreditLossExpenseReversal,8,214,26.75,USD
PremiumsReceivableAllowanceForDoubtfulAccountsWriteOffsAgainstAllowance,8,284,35.5,USD
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,8,176,22.0,USD
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,8,192,24.0,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,8,322,40.25,USD
SecuritiesBorrowedLiability,8,438,54.75,USD
ReceivablesHeldForSaleAmount,8,107,13.38,USD
OtherCostOfServices,8,486,60.75,USD
IncreaseDecreaseInAccountsReceivableRelatedParties,8,269,33.62,USD
AccrualForEnvironmentalLossContingenciesComponentAmount,8,88,11.0,USD
DefinedBenefitPlanAdministrationExpenses,8,105,13.12,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,8,45,5.62,USD/shares
OwnedPropertyManagementCosts,8,675,84.38,USD
LineOfCreditFacilityCapacityAvailableForSpecificPurposeOtherThanForTradePurchases,8,50,6.25,USD
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,8,32,4.0,pure
ProceedsFromSaleOfMortgageLoansHeldForSale,8,458,57.25,USD
CapitalizedCostsOilAndGasProducingActivitiesNet,8,178,22.25,USD
ReinsuranceLossOnUncollectibleAccountsInPeriodAmount,8,173,21.62,USD
InterestAndDividendIncomeSecuritiesAvailableForSale,8,485,60.62,USD
DeferredCompensationCashBasedArrangementsLiabilityCurrent,8,245,30.62,USD
EffectiveIncomeTaxRateReconciliationTaxContingenciesDomestic,8,57,7.12,pure
DebtSecuritiesHeldToMaturityTransferAmount,8,99,12.38,USD
OilAndGasRevenue,8,752,94.0,USD
ProceedsFromPaymentsForFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellNet,8,806,100.75,USD
LeasesReceivableCommercialLeaseFinancing,8,309,38.62,USD
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,8,748,93.5,USD
AvailableForSaleEquitySecuritiesGrossUnrealizedGain,8,29,3.62,USD
InterestRevenueExpense,8,96,12.0,USD
ElectricDomesticRegulatedRevenue,8,673,84.12,USD
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesWeightedAverageLife,7,45,6.43,"years, pure, Month, Y, months"
InterestExpenseTradingLiabilities,7,1162,166.0,USD
InterestIncomeDebtSecuritiesTradingOperating,7,331,47.29,USD
InterestIncomeFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,7,951,135.86,USD
InvestmentBankingRevenue,7,768,109.71,USD
HedgedAssetFairValueHedge,7,156,22.29,USD
HeldToMaturitySecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,7,166,23.71,USD
IndefiniteLivedLicenseAgreements,7,470,67.14,USD
ExtendedProductWarrantyAccrual,7,779,111.29,USD
ProceedsFromPaymentsForSecuritiesPurchasedUnderAgreementsToResell,7,157,22.43,USD
PriceRiskCashFlowHedgeLiabilityAtFairValue,7,70,10.0,USD
PledgedAssetsNotSeparatelyReportedFinanceReceivables,7,149,21.29,USD
CashFlowsBetweenTransfereeAndTransferorPurchasesOfPreviouslyTransferredFinancialAssets,7,78,11.14,USD
AccruedRentCurrentAndNoncurrent,7,40,5.71,USD
WorkersCompensationLiabilityCurrentAndNoncurrent,7,58,8.29,USD
CostOfServicesMaintenanceCosts,7,435,62.14,USD
CashPeriodIncreaseDecrease,7,320,45.71,USD
DisposalGroupIncludingDiscontinuedOperationRentalIncome,7,274,39.14,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossRecovery,7,104,14.86,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,7,117,16.71,USD
InvestmentAdvisoryManagementAndAdministrativeFees,7,355,50.71,USD
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleAmountOfImpairmentLoss,7,32,4.57,USD
FairValueLiabilitiesMeasuredOnRecurringBasisBorrowings,7,43,6.14,USD
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedNotOffsetPolicyElectionDeduction,7,278,39.71,USD
MortgageServicingRightsMSRImpairmentRecovery,7,250,35.71,USD
AdvancesOnInventoryPurchases,7,113,16.14,USD
SecuredBorrowingsGrossDifferenceAmount,7,126,18.0,USD
FairValueAssumptionsExpectedDividendRate,7,20,2.86,pure
FinancingReceivableModificationsPostModificationRecordedInvestment,7,25,3.57,USD
FinancingReceivableModificationsNumberOfContracts,7,26,3.71,"pure, contract, Contract, contracts, number"
StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense,7,98,14.0,USD
PublicUtilitiesPropertyPlantAndEquipmentTransmission,7,342,48.86,USD
MarketRiskBenefitChangeInFairValueGainLoss,7,164,23.43,USD
MarketRiskBenefitAfterIncreaseDecreaseFromInstrumentSpecificCreditRisk,7,158,22.57,USD
LiabilityForFuturePolicyBenefitsPaymentForBenefits,7,73,10.43,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,7,31,4.43,shares
AcquiredFiniteLivedIntangibleAssetResidualValue,7,38,5.43,USD
RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,7,204,29.14,USD
PaymentsToExploreAndDevelopOilAndGasProperties,7,524,74.86,USD
FinancialInstrumentsOwnedAndPledgedAsCollateralAmountNotEligibleToBeRepledgedByCounterparty,7,376,53.71,USD
DerivativeCreditRiskValuationAdjustmentDerivativeAssets,7,453,64.71,USD
CashFlowHedgeLossReclassifiedToInterestExpense,7,79,11.29,USD
ExtendedProductWarrantyAccrualWarrantiesIssued,7,404,57.71,USD
CashSurrenderValueDuePolicyholdersAmount,7,70,10.0,USD
SaleLeasebackTransactionGrossProceedsFinancingActivities,7,124,17.71,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParentAvailableforsaleSecurities,7,214,30.57,USD
RedeemableNoncontrollingInterestEquityRedemptionValue,7,55,7.86,USD
ReserveForLossesAndLossAdjustmentExpenses,7,167,23.86,USD
DisposalGroupIncludingDiscontinuedOperationInterestIncome,7,57,8.14,USD
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,7,105,15.0,USD
ServicingFeesNet,7,395,56.43,USD
RegulatedEntityOtherAssetsNoncurrent,7,436,62.29,USD
PresentValueOfFutureInsuranceProfitsAmortizationExpense1,7,227,32.43,USD
PaymentsForProceedsFromTenantAllowance,7,218,31.14,USD
CapitalizedCostsProvedProperties,7,204,29.14,USD
LiabilityForFuturePolicyBenefitExpectedNetPremiumBeforeReinsuranceAfterDiscountRateChange,7,126,18.0,USD
TimeDepositMaturitiesRemainderOfFiscalYear,7,143,20.43,USD
SubordinatedBorrowingInterestRate,7,28,4.0,pure
DeferredRevenueAndCreditsNoncurrent,7,275,39.29,USD
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,7,92,13.14,USD
MultiemployerPlanPensionInsignificantEmployerContributionCost,7,57,8.14,USD
CapitalUnitsAuthorized,7,88,12.57,shares
LongTermCommercialPaperCurrent,7,55,7.86,USD
OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeBeforeTax,7,74,10.57,USD
FederalHomeLoanBankStockAndFederalReserveBankStock,7,199,28.43,USD
GoodwillSubsequentRecognitionOfDeferredTaxAsset,7,19,2.71,USD
SecuritiesPurchasedUnderAgreementsToResellNotOffsetPolicyElectionDeduction,7,340,48.57,USD
SaleLeasebackTransactionNetProceedsFinancingActivities,7,62,8.86,USD
PaymentsForDepositsAppliedToDebtRetirements,7,31,4.43,"EUR, USD"
